Id,Predicted
15578,3135.90392240609
5751,6347.57079178224
7020,288.56419859667
8807,4073.61678805763
804,31160.1496111329
7691,5955.97306957033
11166,2183.1690995065
2278,21744.9026113821
15512,563.716847486167
10134,1961.17482340248
13457,3889.96628498138
2693,17633.1766028562
318,51237.7450839833
6038,7581.25813047238
4239,7004.59429165013
9758,1464.22872850082
10402,4756.85791525028
15064,3019.90823100031
9751,15476.2521109672
5848,23255.6336532132
12169,1330.63967486636
13294,1677.48632345381
6864,7379.25514581076
8679,-690.063368470097
8736,7185.16427994461
12336,-1065.85009202128
11679,3980.73608786939
12157,1382.39803081287
8344,780.381308931783
10681,5186.40323760811
537,43915.2591153442
3101,20512.9958224737
7461,2081.42385509831
11990,1845.52323658331
5868,1161.79604524998
5656,11340.3319220719
11487,-6801.92007503913
3301,12224.7703350945
8974,1862.14511686793
7319,3041.20479142342
15966,-12.0630699629382
15175,-691.611530740085
12615,1662.23249830563
13998,108.047420647652
3991,11944.3906660387
12447,-258.598650552296
9020,8261.43252920752
13957,624.337534535829
4298,11287.8039719651
9564,3388.1221888744
764,20113.923860087
7348,859.773794117067
5832,15105.8698817976
4185,12881.2548135467
11097,4148.33365769139
5384,12607.8204207829
15878,3665.68275396698
4238,9001.41212381237
13157,-415.967498728269
9571,2285.44158477351
16033,3731.40404105942
6189,20172.4879273502
14600,3643.55265178701
8550,5304.09965884907
11296,3987.38413874912
14773,1040.46843470753
11976,606.568739646173
914,13910.9035632824
11038,3478.02950435555
5469,2530.46162193086
15889,4786.55412494132
1,326607.988827786
1543,31899.6561277505
15824,2579.70836436288
11519,642.455575335078
14620,-633.302182592159
9548,-219.886308019397
9197,-3880.33750903015
4490,6191.06282543506
2753,22286.1098587824
4090,10307.9219663252
15411,2381.6865524558
71,48073.6092581881
7842,2794.00982215407
15653,1684.65130929296
1789,14326.0407514579
2451,12057.2271658242
15178,1763.21289784499
15976,1494.64097684701
8558,5303.85985235192
11945,3670.76338478059
6086,4948.08305224934
5101,6293.1358560198
5990,13.2606952498281
11688,5143.01350311257
2876,10160.1778584406
9122,6854.96320276639
8181,7218.51787592196
3525,11942.4166456213
8390,4781.10939622413
3755,16801.7889701879
14409,6128.7067983743
7134,3162.05768081419
398,73084.8574094312
1565,23096.5388055601
956,20192.3569266692
6609,8006.5891486215
5356,2649.76082871895
12248,-220.610548250452
7148,3707.93824293868
11340,-1147.26637112336
10118,4320.93003624648
7435,9078.34013694602
3091,19243.1190172335
5183,8051.44239329691
14219,1479.81290825938
12443,-1042.17817739053
9468,3557.46861482686
6534,6534.83085693465
8698,10150.6335619134
15116,1525.3969371899
1406,26237.2645558176
7935,10744.9606832389
2244,10284.4709474554
9311,-3606.29612048221
15665,1451.77861456917
2387,24861.164345948
3855,10809.4308833994
10257,1621.56229041047
2287,23789.0770645458
2558,7833.41034935221
2315,15529.5516069326
15765,3464.34163974196
15047,4864.80623008901
651,35646.9501913749
6689,3339.69197909504
12905,1844.92618521782
5576,10924.1608932612
13842,-1080.56086277287
6246,5933.89622969491
14169,1352.35672911414
6215,-2783.43962754476
7564,-244.036561516843
4176,8989.41925887671
4739,12723.6659416197
8095,6098.17996493822
7395,3221.55354026887
830,45471.8239496384
12962,1502.05349033015
3713,6046.36845092338
5397,3170.51411087739
10197,-514.09547016523
15074,3704.32466210413
12921,4545.7576111492
2060,14777.7629594704
14731,2833.73533458459
8898,1385.2055892546
384,59715.9352515419
14934,6350.04308110053
4833,5245.57641608808
2455,16117.6146690874
14245,4430.74546427824
9899,2509.12646739943
12176,3869.43815261744
15612,-344.446967140211
9107,6546.54104450023
6276,-3014.25638303602
10403,3761.43512782186
9805,-109.158264730597
6628,7553.41871075377
1492,22199.9063387472
13622,2896.15823487327
10549,8896.73456514497
7429,11493.0142558473
4588,4603.18433881937
7751,5898.55584989685
11630,5519.27122888989
6289,4797.78022104369
5649,3159.784572121
13672,1623.01553760596
15012,4437.92303805411
3277,15635.9618573614
13068,2047.43677953854
2987,17464.5568372214
7761,-1425.87712090719
303,49652.0052187364
7835,1748.80020642285
2635,23641.8817163001
1299,11513.8118752626
11526,1785.39749969302
10494,3408.65058128536
9336,4389.65570295811
4676,10929.1018546481
5099,789.129164678936
4906,7395.6592989288
11322,3236.35487883221
4395,10887.8681063408
14588,2090.47903424062
10772,-1062.92877430299
9297,-403.056933425318
4821,9744.13553665831
6692,6918.39214971161
249,48215.7694831415
7366,-1195.71523011412
7985,-4658.53329095358
6054,3734.7239354796
9105,198.840114414839
7501,1856.88062494854
3436,20096.2161851582
15697,1575.7312884149
5089,8487.77533953504
2198,18215.5699435553
8406,6355.06936203219
1222,21626.6463212674
1823,24896.8411009337
2115,10446.4415802307
2473,17663.9394955358
3104,15898.5085105903
3666,16497.8825159863
314,22480.8892572209
1431,13980.747720454
11033,2236.36116971245
5662,7493.62318314675
8870,3947.01181055722
5764,18490.6601805502
8091,9650.88508933405
1662,28663.1551392091
15402,1617.81372453145
8520,18542.7047276942
3452,17128.9964182564
4504,1468.1174074498
8387,3384.3739031374
2776,19767.386974492
13177,1105.9240979169
9265,510.546458560453
8058,1587.20373474528
77,123917.25951785
15515,1722.19020865538
7066,3955.11969036696
5789,7246.8164501451
137,66785.2279158172
9936,6301.0600462993
13013,154.90510190332
6617,8049.95599304389
12530,3391.17902413505
223,73200.4195998837
12325,8995.85634245192
12893,1505.09710691536
15278,-2343.69850745006
14349,1856.56128565398
5063,10480.6066902533
4863,8853.35813514545
5899,9540.18288698067
12114,3764.73471437711
11455,6593.54606193929
11078,-2546.65723296198
10270,-2193.95816813186
4294,12412.0515095733
3253,12609.6052170462
5925,2362.67306587254
13166,1240.8403396142
15879,1897.72494425632
7581,9627.12554563374
6639,4168.75410586072
14378,2351.70495327407
12037,2514.01898467751
10866,2449.41169976135
1154,19628.6615750452
10048,4322.90823984591
7103,2421.88989933608
9315,1657.98565369649
4281,14979.206991123
3359,16491.1376306121
6195,4728.04972214594
1762,33943.6669235996
8510,7411.95806467304
6778,601.998921750303
11862,1692.630384361
11183,-242.383277283321
8294,4474.53507717062
5736,9293.53136534612
1607,19806.4052342509
13860,185.497042911591
1307,19567.7325573855
1611,57474.5073979794
6556,2870.20305443431
1569,22627.4667191234
16002,2370.44296352639
11564,2814.12371126013
15536,3228.49030857047
13920,266.295262395151
13352,4211.77335556468
8793,3682.34985295856
4803,23912.9700318734
15054,151.313396163858
15169,-738.821086340282
10028,1847.77652285014
15560,-1046.05083049036
11571,-2985.46564284662
4639,10795.9477969698
6057,6671.56115850061
572,33711.488981721
920,32566.1488160658
11245,2709.33942508238
11123,4499.90012773666
6618,3203.5611109194
12180,6900.40962969352
1201,36632.7585752516
5285,17457.2819843195
13587,-2405.03910039478
10629,-321.25646311462
9171,-711.173241807506
5293,4086.43002095682
3366,8419.25764442126
9713,5062.54615325419
1472,6242.46624969089
659,33155.5388202438
11046,-1321.0277987196
7744,8860.3486138824
11429,2335.12954271696
2034,16540.2959862435
805,38410.1974479684
5152,11764.1005143465
7725,5320.75352277625
15165,2925.16796551574
11816,2207.39697649895
1308,45587.5715581062
10680,2599.19648052615
9557,5151.67357193118
15804,515.305340741139
2002,13403.497456942
12639,2795.57245089671
13324,2128.79752677486
12299,3508.39237645753
7198,-1848.52168063388
1809,51616.1954528663
11159,7741.01211795206
15842,3111.95614398206
8806,4421.08010949057
2729,7687.16108818387
8284,1478.32629787149
15633,1313.05282970551
11081,4866.3552810305
15672,2231.09925390109
14232,276.825835499161
328,61334.6877703885
7184,-4428.91515822601
4476,17758.6496872825
15478,-441.414077129059
13213,456.553112493593
5693,6837.61518067781
12785,-1417.57269031465
13008,253.188440427986
5190,6215.13357338535
3545,13788.1872385106
1427,44091.9228706356
6472,7136.34516787509
11237,4537.09354405581
9827,1280.92767830638
10247,913.007527410675
10496,3493.96998255286
4809,4857.29524483477
4341,9476.85751852257
14460,1795.71939527923
4583,13068.6126862054
15176,4721.2594014171
15033,3744.82502918449
8481,3803.17043805217
14443,-1718.14861182883
14996,2853.50684213532
528,75546.8551452529
9150,566.932210580906
4078,16229.7820223029
2908,14678.7006841862
4307,301.999949829396
663,40307.4986155756
456,39714.58525141
11591,4040.49167475718
14108,-579.159202468449
9904,2921.01663858788
3458,16295.9419926895
10329,4213.58939720686
7446,13461.2245545791
10582,1586.79076839763
15757,-1109.50725142606
12092,4286.3892869178
7587,5824.5912769707
14752,-1761.70179266785
5222,6176.25523594829
12836,4084.93672539795
2985,6470.6686274782
9221,4942.36816620738
4482,16016.3424617816
2099,19485.2696690424
3147,17575.0724780527
10657,-2124.02161482308
10511,4528.28925227389
5463,4039.2254066049
6425,10774.2271790194
3554,16083.40905777
5916,6569.86184397981
10147,1801.56837367942
12909,811.818815922643
5869,4984.44671839279
2229,22057.0598428625
15397,1897.88152035228
8395,3441.05368966663
14209,929.984918136828
5665,8557.53277244355
153,115997.415304903
11080,2612.79424296736
3932,6200.07648585599
296,78849.0794449383
15236,1251.51263615392
464,92429.1042230375
810,44040.2907198584
4760,12202.9296794062
10856,-2210.87692606791
13660,1750.64544390696
9874,1974.29029766635
9291,4379.11971783726
6786,5279.98320087921
10880,374.865103991888
9849,4544.39023213887
9943,383.700740814023
1286,35819.291788923
8818,526.3426162099
8802,-3874.64994503575
5250,2539.704759798
1360,35699.1171614021
8847,228.503025380887
1597,50028.9376555293
15664,3588.52041218634
10075,1039.37285265034
9161,3269.68499160141
13565,7184.45847356363
15323,2624.64112828329
5946,7053.5561555914
1278,35241.4244395272
5061,3276.9350153802
13532,750.274522912367
12606,-513.323515423166
4200,7133.07367762013
7659,3316.54929101063
12779,3204.70595595085
678,36640.6195001556
13873,597.472269199459
7531,6669.74655152658
7310,837.633740448897
748,59032.0553993537
2169,15235.913476059
8813,6968.68994825183
3014,12541.9964171765
14448,4386.67470658574
3076,23525.5512634494
7888,7558.0711207636
8119,2188.06468207079
10355,4373.98270710135
9075,4549.88641358647
5670,5715.0156317141
9981,6028.45336176501
5668,2256.32955239164
3756,16609.360063736
15608,1171.3994800927
7547,5728.7809117795
1949,11466.8071550553
12777,1292.36263944869
14459,-836.343004788887
705,26541.333945485
5386,4762.33987915341
14984,754.559992964876
1506,18837.1832606641
8889,5823.0863282022
12082,-1272.32109733073
14220,5636.84472579518
8328,4262.81074442195
3204,18019.4912126537
4879,18219.6256490814
12743,-1645.73173891423
10715,3339.72345715888
6669,1293.68389116163
4492,12541.125773721
10378,-1533.85305444736
12719,6463.24031016216
4358,9561.99273032812
8543,3476.1605522761
15021,-31.8327370865518
10952,589.092894855265
4414,12639.9831188581
14611,6218.50771452667
6877,5875.23546977417
8057,7830.87351455327
10956,77.0548069143842
7956,1518.97637877337
11932,2875.92610667109
10099,2396.31305746183
11565,1389.84379947744
3901,20872.6549381954
12017,712.740627001625
6395,7867.6702914034
4036,9136.1855926599
15952,3774.72000061927
3019,15050.2524782792
5097,7867.60772462011
11397,4947.81652549764
7748,-279.354911950075
2656,18744.1336527516
11293,1072.49783934248
8197,6966.99516576708
1606,20076.3604735888
7386,-2025.07305795694
12508,1741.30506955784
15856,2934.80568858771
2935,11880.1399505553
3919,15663.3378618461
3846,14717.8941686261
6869,6187.03186558958
9802,4040.56695520635
613,49807.7545636433
14305,-123.014679914644
7260,4752.29006510648
9902,4678.55773470406
10074,3889.4944054553
2337,31185.7166977029
3749,6741.18596712157
829,26298.3222155563
5901,8685.31154817948
8561,1908.93868437998
9141,5878.56873860901
7912,5215.48238398622
8371,4651.72371861022
4229,18419.3749278695
13349,3147.3604231439
14705,9558.44057261537
10218,4679.79588981827
6614,9812.90507108138
777,41894.2191907927
1717,15456.0285441449
13073,3015.83538770208
15910,2747.71605601334
2405,24671.4691268741
10173,3202.79386033456
11872,4282.95130425011
3705,7848.2771172113
5343,12636.7832137236
10031,-61.453989659658
13486,434.766202739222
231,42389.9134306085
14416,5222.43025921145
6493,9040.84659646813
15699,4923.83811415173
9737,-1941.77064975296
4912,7816.77597882133
1093,27636.2960873807
2873,12827.0195647044
2677,17035.6462280736
1518,22375.2601138794
3425,-553.514836712802
3770,8833.60144685734
8509,-4217.64861918433
1781,28009.5807899141
13310,-747.607607001752
12625,4017.89195481824
12554,1475.11916976085
12759,277.125859092548
10972,6000.50408583189
7624,6877.52859265256
4466,6129.96515119064
8903,-572.310448860864
12617,2212.56417522803
11430,-260.454647846491
2992,21521.3813149329
2104,19598.509229506
12387,609.133195600804
3203,18791.3644260781
1128,35722.3611003081
8911,6494.49238883349
5087,7899.84956185785
20,202557.830080115
13203,2282.64859452804
14131,1625.42959148271
1885,10643.9977822644
8988,4306.47984201843
6165,13571.6730749033
4192,12698.5767491207
7337,6338.96029426613
14592,3208.47075234167
12138,2207.04362441123
12619,2950.86430273412
8274,917.382859226329
13893,1856.21078175518
7781,6513.49907294649
9363,4320.77869081937
2959,8190.23209982622
2136,23087.2249785439
11434,1542.71886076988
4405,1246.47207928354
9940,3475.19933013686
3909,7586.50000197859
1755,14701.5674037774
8779,4946.26774937295
13149,166.97958112766
11271,4928.69812776393
9262,-1202.41379594165
13932,1758.31606434744
5456,11735.7184260795
7548,5471.38930032837
9500,-921.112414855003
7432,8128.35993633732
13983,-2575.65002951844
15096,45.1107772506875
13758,3754.57422707671
8468,-12185.3257762726
13681,-766.561930623506
5812,57.281988731329
3585,10019.9377105207
5203,8317.27459412145
4263,8272.70094023165
9511,3299.72564546196
1120,28462.9507492072
7655,11433.2512261239
2224,21359.2132640348
4283,15107.4910360646
11918,4463.26019071194
3493,17555.1122368495
8314,7792.53000188343
14965,1525.76160931135
6359,8208.14225490685
13131,1399.31112166944
14900,9390.99472720307
11241,3041.31434916234
1007,54281.0483516928
14556,1840.0479551518
11819,-2710.74610117514
4577,12044.8815726384
11204,4225.97128418798
5427,7731.59088830383
5763,7195.80680011422
3603,9560.98943118514
9498,1111.27808859225
11151,2018.58045364489
15949,3175.06806212936
4846,6833.64791623168
15960,-98.4258439315781
3297,15878.7901659356
4962,9136.44096334261
8379,1623.54550033065
5445,9429.93491810864
603,47736.003925018
3389,20263.477378928
12307,2480.22711991594
10273,-562.429812088296
13236,3998.75483564168
3215,21913.2304376348
8932,2842.44898059073
4910,7458.9955527052
11387,-5575.31964393268
2858,12110.844872037
8295,4563.08249105711
14380,2019.28798406271
474,76069.5487204522
8110,6758.79075878407
13810,-1241.91659241715
3083,10770.5428473991
4657,7743.90354532414
3586,10274.9063445036
14958,2623.75442352268
2484,21124.2916771177
14689,2367.59738762515
4407,7071.55210975035
6143,4523.28355706456
13514,5128.22975709457
422,75071.8893841574
7683,3800.24743357448
3551,13595.1969397839
7724,10914.0703109087
13542,2425.44365604548
10855,4501.59870544701
7186,9174.79531611412
9546,3294.37460054927
7026,5199.44665259013
12912,2991.97491816139
11311,2070.06865761378
11567,1653.1032961378
7622,2921.40153990681
14727,1726.07255164361
6431,10730.0847077317
8893,2293.00052872093
3910,8021.57481382987
11699,11060.1584457541
570,30663.2013736403
4002,11782.9434556448
903,26872.7741103468
13498,1678.18431965072
15632,7049.47551843226
143,94138.1493371423
164,58479.9527588334
5046,10524.7492145014
7234,8204.31736037043
7074,2088.81596045732
11441,4854.86460241951
4066,19589.2045942407
4725,11955.5654486759
10967,3485.89517572022
4539,16555.7945984946
13136,4718.04959509273
9037,3548.90059468453
11552,-6744.8098230924
5875,3025.24186786694
14117,-321.616379651703
4022,9011.11258164268
851,31406.5940134643
12716,669.794482552843
14981,-1299.02565358002
8692,2009.39730671449
10278,338.520626961761
7040,3305.40945850578
287,90435.1265196831
290,69490.3783886764
13258,4758.1587490019
13079,2134.87255705279
382,58107.0138261422
8876,4519.25097466843
10845,204.804777240377
15521,1572.99518121907
9257,2542.05151715765
6698,4936.92403095683
8048,5242.75469445025
2338,19138.9415779494
14623,1856.11287856674
1735,26546.197321831
13201,2415.45042387574
7595,6134.16048347701
9233,1016.8755637077
9199,2977.2625256022
14810,-1189.57253650959
15550,722.946510868345
8251,1957.56178295165
4250,10818.181507404
11857,5642.62630205785
10993,2332.47312555642
14686,2146.51236477967
9560,5751.0716432377
1301,41510.0286890321
10661,-1205.55095006771
7921,1715.86541968265
7895,3061.99170060895
13773,475.818358242255
12772,-170.283242762886
14274,8629.61158104704
3857,16053.1073642066
6985,5992.61430632207
10358,-577.465006425935
4427,709.675590344989
10537,924.88117178808
8464,4992.8949972228
12908,1400.99194897683
5581,8312.13495643321
3831,9368.49475391845
11012,3051.661107025
4990,10262.0270326873
383,66318.1500990638
12366,319.075305553279
2596,15864.0734030946
9996,2780.79981646816
6769,4542.35814045533
12426,5568.42504108154
1341,32809.0513144053
11318,36.7878420345351
3748,6616.41392947345
7151,1600.41085965591
7591,5740.73101451908
12760,-1112.72880981937
6513,4630.20008876125
6239,9987.68718412004
12614,-189.503505959196
5978,5377.68863368315
3955,818.664313218387
7554,29.3843911013155
3174,7841.88514461012
15599,1350.0827232415
9912,5420.59335175839
14567,1944.6392508812
14243,2087.09368517784
5276,6199.8836278931
9541,-2861.70499622511
8213,4085.40921800736
15227,3147.11207404566
13264,3290.75983144926
1256,24255.5652842333
